"ECO_ID","ECO_NAME","BIOME_NUM","BIOME_NAME","REALM","COLOR","COLOR_BIO","UNIQUE_ECOREGION_COLOR","BIOMES_O_PLENTY_BIOME","MINECRAFT_BIOME"
"361","Northern Rockies conifer forests","5","Temperate Conifer Forests","Nearctic","#ACC13E","#458970","#3C7A5C","biomesoplenty:coniferous_forest","minecraft:old_growth_spruce_taiga"
"362","Okanogan dry forests","5","Temperate Conifer Forests","Nearctic","#6BE381","#458970","#6FA9A5","biomesoplenty:coniferous_forest","minecraft:taiga"
"363","Piney Woods","5","Temperate Conifer Forests","Nearctic","#4DDE5D","#458970","#3C7553","biomesoplenty:coniferous_forest","minecraft:old_growth_pine_taiga"
"364","Puget lowland forests","5","Temperate Conifer Forests","Nearctic","#00734C","#458970","#36A490","biomesoplenty:coniferous_forest","minecraft:taiga"
"365","Queen Charlotte Islands conifer forests","5","Temperate Conifer Forests","Nearctic","#64DB5D","#458970","#3C704B","biomesoplenty:coniferous_forest","minecraft:taiga"
"366","Sierra Nevada forests","5","Temperate Conifer Forests","Nearctic","#499964","#458970","#389F81","biomesoplenty:redwood_forest","minecraft:taiga"
"367","South Central Rockies forests","5","Temperate Conifer Forests","Nearctic","#058047","#458970","#3C6B66","biomesoplenty:coniferous_forest","minecraft:old_growth_spruce_taiga"
"368","Wasatch and Uinta montane forests","5","Temperate Conifer Forests","Nearctic","#38A700","#458970","#3A9A73","biomesoplenty:snowy_coniferous_forest","minecraft:old_growth_spruce_taiga"
"369","Alaska Peninsula montane taiga","6","Boreal Forests/Taiga","Nearctic","#E2C7FA","#7AB6F5","#778CD7","biomesoplenty:coniferous_forest","minecraft:old_growth_spruce_taiga"
"370","Central Canadian Shield forests","6","Boreal Forests/Taiga","Nearctic","#7A3CF9","#7AB6F5","#64C6FF","biomesoplenty:fir_clearing","minecraft:taiga"
"371","Cook Inlet taiga","6","Boreal Forests/Taiga","Nearctic","#9D83C4","#7AB6F5","#7997D2","biomesoplenty:coniferous_forest","minecraft:taiga"
"372","Copper Plateau taiga","6","Boreal Forests/Taiga","Nearctic","#9A45DE","#7AB6F5","#69D6FC","biomesoplenty:coniferous_forest","minecraft:taiga"
"373","Eastern Canadian forests","6","Boreal Forests/Taiga","Nearctic","#8E60F7","#7AB6F5","#7B9FCD","biomesoplenty:coniferous_forest","minecraft:taiga"
"374","Eastern Canadian Shield taiga","6","Boreal Forests/Taiga","Nearctic","#956BC1","#7AB6F5","#6C7FF7","biomesoplenty:fir_clearing","minecraft:taiga"
"375","Interior Alaska-Yukon lowland taiga","6","Boreal Forests/Taiga","Nearctic","#6D3EC2","#7AB6F5","#9FD4FF","biomesoplenty:coniferous_forest","minecraft:taiga"
"376","Mid-Canada Boreal Plains forests","6","Boreal Forests/Taiga","Nearctic","#DCB1F9","#7AB6F5","#7090F2","biomesoplenty:coniferous_forest","minecraft:taiga"
"377","Midwest Canadian Shield forests","6","Boreal Forests/Taiga","Nearctic","#A63DEF","#7AB6F5","#A5E1FF","biomesoplenty:fir_clearing","minecraft:taiga"
"378","Muskwa-Slave Lake taiga","6","Boreal Forests/Taiga","Nearctic","#9A72F7","#7AB6F5","#739EED","biomesoplenty:coniferous_forest","minecraft:taiga"
"379","Northern Canadian Shield taiga","6","Boreal Forests/Taiga","Nearctic","#A587E9","#7AB6F5","#ABECFF","biomesoplenty:fir_clearing","minecraft:snowy_taiga"
"380","Northern Cordillera forests","6","Boreal Forests/Taiga","Nearctic","#882AC8","#7AB6F5","#76ABE8","biomesoplenty:coniferous_forest","minecraft:snowy_taiga"
"381","Northwest Territories taiga","6","Boreal Forests/Taiga","Nearctic","#7E46E9","#7AB6F5","#5873FF","biomesoplenty:coniferous_forest","minecraft:taiga"
"382","Southern Hudson Bay taiga","6","Boreal Forests/Taiga","Nearctic","#BB8FDA","#7AB6F5","#78B6E3","biomesoplenty:coniferous_forest","minecraft:taiga"
"383","Watson Highlands taiga","6","Boreal Forests/Taiga","Nearctic","#CDB0E0","#7AB6F5","#5D8AFF","biomesoplenty:coniferous_forest","minecraft:old_growth_spruce_taiga"
"384","Western Gulf coastal grasslands","7","Tropical & Subtropical Grasslands, Savannas & Shrublands","Nearctic","#FBFC58","#FEAA01","#E7730E","biomesoplenty:prairie","minecraft:savanna"
"385","California Central Valley grasslands","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#DEFC4E","#FEFF73","#EDFF57","biomesoplenty:prairie","minecraft:plains"
"386","Canadian Aspen forests and parklands","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#DB931A","#FEFF73","#E3C278","biomesoplenty:forested_field","minecraft:plains"
"387","Central US forest-grasslands transition","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#A3FC62","#FEFF73","#FFFF5D","biomesoplenty:prairie","minecraft:plains"
"388","Central Tallgrass prairie","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#DEFC4E","#FEFF73","#C0DE7B","biomesoplenty:prairie","minecraft:plains"
"389","Central-Southern US mixed grasslands","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#FD9943","#FEFF73","#FFED63","biomesoplenty:prairie","minecraft:plains"
"390","Cross-Timbers savanna-woodland","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#FBDA4D","#FEFF73","#C8D97D","biomesoplenty:forested_field","minecraft:savanna"
"391","Edwards Plateau savanna","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#93FC7C","#FEFF73","#FFDD69","biomesoplenty:grassland","minecraft:savanna"
"392","Flint Hills tallgrass prairie","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#A87001","#FEFF73","#CDD47F","biomesoplenty:prairie","minecraft:plains"
"393","Mid-Atlantic US coastal savannas","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#FBB04B","#FEFF73","#FECE6E","biomesoplenty:grassland","minecraft:savanna"
"394","Montana Valley and Foothill grasslands","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#C66E02","#FEFF73","#FFFC9E","biomesoplenty:prairie","minecraft:plains"
"395","Nebraska Sand Hills mixed grasslands","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#FCDF6A","#FEFF73","#D4F972","biomesoplenty:prairie","minecraft:plains"
"396","Northern Shortgrass prairie","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#FCBA26","#FEFF73","#FFE54B","biomesoplenty:prairie","minecraft:plains"
"397","Northern Tallgrass prairie","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#FCCA4D","#FEFF73","#E0F475","biomesoplenty:prairie","minecraft:plains"
"398","Palouse prairie","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#FDA65F","#FEFF73","#FFD351","biomesoplenty:prairie","minecraft:plains"
"399","Southeast US conifer savannas","8","Temperate Grasslands, Savannas & Shrublands","Nearctic","#FFAA01","#FEFF73","#E9F079","biomesoplenty:grassland","minecraft:savanna"
